id_nota,id_matricula,tipo_avaliacao,valor_nota
1246,623,P2,9.1
1247,624,P1,10.0
1248,624,P2,6.5
1249,625,P1,8.9
1250,625,P2,7.4
1251,626,P1,8.9
1252,626,P2,8.5
1253,627,P1,6.1
1254,627,P2,9.8
1255,628,P1,5.6
1256,628,P2,5.8
1257,629,P1,3.8
1258,629,P2,9.9
1259,630,P1,8.5
1260,630,P2,9.2
1261,631,P1,8.4
1262,631,P2,6.6
1263,632,P1,9.9
1264,632,P2,5.9
1265,633,P1,9.4
1266,633,P2,9.1
1267,634,P1,6.0
1268,634,P2,3.5
1269,635,P1,9.7
1270,635,P2,9.3
1271,636,P1,6.1
1272,636,P2,7.0
1273,637,P1,3.8
1274,637,P2,5.2
1275,638,P1,6.8
1276,638,P2,9.8
1277,639,P1,9.0
1278,639,P2,4.0
1279,640,P1,7.5
1280,640,P2,7.5
1281,641,P1,6.0
1282,641,P2,6.3
1283,642,P1,3.0
1284,642,P2,8.3
1285,643,P1,4.9
1286,643,P2,9.4
1287,644,P1,9.1
1288,644,P2,8.4
1289,645,P1,8.9
1290,645,P2,7.2
1291,646,P1,4.9
1292,646,P2,7.9
1293,647,P1,5.1
1294,647,P2,9.9
1295,648,P1,4.4
1296,648,P2,8.2
1297,649,P1,9.6
1298,649,P2,4.1
1299,650,P1,8.8
1300,650,P2,6.4
1301,651,P1,5.3
1302,651,P2,5.4
1303,652,P1,5.2
1304,652,P2,6.6
1305,653,P1,7.0
1306,653,P2,8.9
1307,654,P1,8.4
1308,654,P2,8.8
1309,655,P1,6.9
1310,655,P2,7.0
1311,656,P1,4.6
1312,656,P2,8.7
1313,657,P1,5.6
1314,657,P2,3.4
1315,658,P1,8.5
1316,658,P2,4.7
1317,659,P1,5.2
1318,659,P2,4.5
1319,660,P1,5.1
1320,660,P2,10.0
1321,661,P1,8.4
1322,661,P2,8.6
1323,662,P1,5.6
1324,662,P2,5.6
1325,663,P1,8.1
1326,663,P2,5.1
1327,664,P1,9.5
1328,664,P2,3.0
1329,665,P1,3.3
1330,665,P2,4.1
1331,666,P1,9.4
1332,666,P2,6.9
1333,667,P1,4.6
1334,667,P2,8.6
1335,668,P1,5.4
1336,668,P2,3.9
1337,669,P1,7.9
1338,669,P2,7.0
1339,670,P1,4.8
1340,670,P2,7.3
1341,671,P1,8.6
1342,671,P2,8.1
1343,672,P1,5.1
1344,672,P2,3.3
1345,673,P1,9.9
1346,673,P2,7.0
1347,674,P1,6.6
1348,674,P2,4.1
1349,675,P1,8.2
1350,675,P2,7.6
1351,676,P1,6.3
1352,676,P2,8.5
1353,677,P1,5.8
1354,677,P2,8.8
1355,678,P1,8.9
1356,678,P2,9.2
1357,679,P1,6.6
1358,679,P2,5.6
1359,680,P1,7.6
1360,680,P2,6.2
1361,681,P1,3.3
1362,681,P2,4.0
1363,682,P1,6.5
1364,682,P2,4.1
1365,683,P1,6.3
1366,683,P2,6.9
1367,684,P1,6.8
1368,684,P2,3.5
1369,685,P1,4.3
1370,685,P2,9.8
1371,686,P1,6.4
1372,686,P2,3.5
1373,687,P1,6.4
1374,687,P2,5.3
1375,688,P1,9.6
1376,688,P2,3.0
1377,689,P1,7.3
1378,689,P2,9.3
1379,690,P1,6.7
1380,690,P2,6.3
1381,691,P1,8.0
1382,691,P2,3.0
1383,692,P1,9.1
1384,692,P2,5.2
1385,693,P1,6.4
1386,693,P2,7.8
1387,694,P1,5.6
1388,694,P2,6.1
1389,695,P1,5.3
1390,695,P2,5.2
1391,696,P1,5.7
1392,696,P2,6.5
1393,697,P1,9.0
1394,697,P2,7.2
1395,698,P1,8.8
1396,698,P2,9.9
1397,699,P1,5.5
1398,699,P2,5.1
1399,700,P1,9.1
1400,700,P2,3.1
1401,701,P1,4.1
1402,701,P2,7.9
1403,702,P1,6.0
1404,702,P2,8.8
1405,703,P1,9.8
1406,703,P2,9.0
1407,704,P1,5.2
1408,704,P2,6.0
1409,705,P1,5.5
1410,705,P2,3.8
1411,706,P1,9.9
1412,706,P2,9.1
1413,707,P1,8.6
1414,707,P2,7.5
1415,708,P1,6.5
1416,708,P2,8.6
1417,709,P1,8.2
1418,709,P2,7.1
1419,710,P1,7.3
1420,710,P2,8.9
1421,711,P1,6.3
1422,711,P2,9.0
1423,712,P1,4.1
1424,712,P2,6.2
1425,713,P1,3.6
1426,713,P2,4.2
1427,714,P1,8.5
1428,714,P2,5.8
1429,715,P1,4.9
1430,715,P2,6.6
1431,716,P1,7.5
1432,716,P2,5.1
1433,717,P1,7.2
1434,717,P2,7.0
1435,718,P1,10.0
1436,718,P2,6.4
1437,719,P1,3.0
1438,719,P2,6.4
1439,720,P1,5.8
1440,720,P2,6.8
1441,721,P1,4.2
1442,721,P2,6.6
1443,722,P1,5.6
1444,722,P2,8.1
1445,723,P1,3.3
1446,723,P2,9.0
1447,724,P1,6.0
1448,724,P2,3.3
1449,725,P1,3.4
1450,725,P2,6.0
1451,726,P1,4.7
1452,726,P2,6.6
1453,727,P1,5.4
1454,727,P2,9.1
1455,728,P1,3.4
1456,728,P2,9.9
1457,729,P1,7.1
1458,729,P2,7.8
1459,730,P1,6.1
1460,730,P2,7.7
1461,731,P1,3.5
1462,731,P2,7.5
1463,732,P1,6.0
1464,732,P2,3.5
1465,733,P1,3.7
1466,733,P2,7.1
1467,734,P1,4.9
1468,734,P2,6.7
1469,735,P1,9.4
1470,735,P2,5.4
1471,736,P1,6.0
1472,736,P2,4.8
1473,737,P1,3.3
1474,737,P2,7.2
1475,738,P1,5.0
1476,738,P2,7.0
1477,739,P1,7.0
1478,739,P2,7.4
1479,740,P1,8.8
1480,740,P2,3.6
1481,741,P1,8.4
1482,741,P2,9.3
1483,742,P1,3.4
1484,742,P2,7.1
1485,743,P1,9.4
1486,743,P2,6.6
1487,744,P1,3.8
1488,744,P2,6.2
1489,745,P1,9.1
1490,745,P2,9.3
1491,746,P1,3.3
1492,746,P2,5.2
1493,747,P1,3.3
1494,747,P2,3.6
1495,748,P1,8.2
1496,748,P2,9.4
1497,749,P1,7.0
1498,749,P2,8.9
1499,750,P1,8.3
1500,750,P2,3.2
1501,751,P1,9.8
1502,751,P2,4.1
1503,752,P1,7.0
1504,752,P2,9.7
1505,753,P1,3.4
1506,753,P2,9.8
1507,754,P1,7.1
1508,754,P2,3.0
1509,755,P1,4.0
1510,755,P2,3.2
1511,756,P1,7.9
1512,756,P2,7.6
1513,757,P1,4.2
1514,757,P2,7.0
1515,758,P1,5.3
1516,758,P2,6.7
1517,759,P1,6.7
1518,759,P2,4.6
1519,760,P1,3.2
1520,760,P2,3.7
1521,761,P1,8.7
1522,761,P2,5.1
1523,762,P1,7.9
1524,762,P2,6.8
1525,763,P1,6.5
1526,763,P2,6.0
1527,764,P1,6.6
1528,764,P2,5.1
1529,765,P1,9.7
1530,765,P2,5.6
1531,766,P1,6.8
1532,766,P2,8.1
1533,767,P1,5.9
1534,767,P2,5.8
1535,768,P1,3.7
1536,768,P2,8.8
1537,769,P1,5.6
1538,769,P2,9.7
1539,770,P1,3.0
1540,770,P2,8.2
1541,771,P1,6.4
1542,771,P2,4.2
1543,772,P1,9.4
1544,772,P2,6.9
1545,773,P1,3.2
1546,773,P2,6.1
1547,774,P1,9.4
1548,774,P2,7.6
1549,775,P1,5.6
1550,775,P2,5.5
1551,776,P1,7.0
1552,776,P2,3.5
1553,777,P1,5.7
1554,777,P2,9.6
1555,778,P1,4.8
1556,778,P2,3.9
1557,779,P1,4.2
1558,779,P2,5.0
1559,780,P1,8.0
1560,780,P2,3.7
1561,781,P1,6.3
1562,781,P2,8.2
1563,782,P1,5.1
1564,782,P2,5.5
1565,783,P1,6.3
1566,783,P2,6.0
1567,784,P1,9.3
1568,784,P2,4.0
1569,785,P1,4.9
1570,785,P2,8.0
1571,786,P1,9.7
1572,786,P2,7.6
1573,787,P1,6.6
1574,787,P2,7.2
1575,788,P1,9.4
1576,788,P2,9.5
1577,789,P1,3.7
1578,789,P2,8.3
1579,790,P1,8.0
1580,790,P2,9.6
1581,791,P1,6.1
1582,791,P2,6.2
1583,792,P1,4.6
1584,792,P2,3.1
1585,793,P1,5.0
1586,793,P2,9.1
1587,794,P1,5.5
1588,794,P2,6.2
1589,795,P1,7.1
1590,795,P2,3.1
1591,796,P1,3.8
1592,796,P2,5.9
1593,797,P1,4.2
1594,797,P2,7.2
1595,798,P1,5.2
1596,798,P2,7.3
1597,799,P1,5.7
1598,799,P2,4.1
1599,800,P1,4.8
1600,800,P2,8.4
1601,801,P1,4.0
1602,801,P2,4.3
1603,802,P1,9.2
1604,802,P2,8.2
1605,803,P1,9.8
1606,803,P2,6.7
1607,804,P1,8.4
1608,804,P2,7.9
1609,805,P1,7.8
1610,805,P2,8.4
1611,806,P1,4.2
1612,806,P2,3.8
1613,807,P1,7.4
1614,807,P2,4.3
1615,808,P1,7.7
1616,808,P2,4.6
1617,809,P1,7.8
1618,809,P2,5.0
1619,810,P1,6.7
1620,810,P2,7.8
1621,811,P1,8.6
1622,811,P2,7.7
1623,812,P1,3.1
1624,812,P2,9.9
1625,813,P1,8.5
1626,813,P2,4.4
1627,814,P1,5.1
1628,814,P2,3.8
1629,815,P1,5.5
1630,815,P2,6.2
1631,816,P1,7.1
1632,816,P2,9.4
1633,817,P1,4.5
1634,817,P2,4.4
1635,818,P1,8.5
1636,818,P2,4.3
1637,819,P1,4.8
1638,819,P2,4.0
1639,820,P1,6.0
1640,820,P2,5.4
1641,821,P1,6.4
1642,821,P2,8.8
1643,822,P1,5.3
1644,822,P2,3.0
1645,823,P1,7.1
1646,823,P2,6.7
1647,824,P1,3.9
1648,824,P2,9.3
1649,825,P1,5.7
1650,825,P2,3.6
1651,826,P1,8.9
1652,826,P2,10.0
1653,827,P1,4.7
1654,827,P2,6.3
1655,828,P1,4.1
1656,828,P2,7.7
1657,829,P1,3.2
1658,829,P2,7.7
1659,830,P1,9.2
1660,830,P2,7.1
1661,831,P1,7.5
1662,831,P2,9.4
1663,832,P1,8.5
1664,832,P2,3.4
1665,833,P1,7.1
1666,833,P2,3.4
1667,834,P1,6.9
1668,834,P2,3.5
1669,835,P1,4.4
1670,835,P2,6.7
1671,836,P1,6.0
1672,836,P2,6.6
1673,837,P1,3.7
1674,837,P2,8.7
1675,838,P1,6.3
1676,838,P2,7.1
1677,839,P1,9.3
1678,839,P2,4.7
1679,840,P1,8.9
1680,840,P2,7.5
1681,841,P1,6.6
1682,841,P2,4.1
1683,842,P1,9.6
1684,842,P2,3.9
1685,843,P1,5.8
1686,843,P2,8.4
1687,844,P1,3.2
1688,844,P2,7.4
1689,845,P1,5.5
1690,845,P2,9.7
1691,846,P1,3.6
1692,846,P2,8.9
1693,847,P1,7.1
1694,847,P2,9.3
1695,848,P1,6.0
1696,848,P2,8.6
1697,849,P1,4.8
1698,849,P2,8.5
1699,850,P1,3.7
1700,850,P2,7.3
1701,851,P1,3.7
1702,851,P2,4.4
1703,852,P1,7.1
1704,852,P2,5.2
1705,853,P1,5.1
1706,853,P2,8.8
1707,854,P1,6.0
1708,854,P2,9.5
1709,855,P1,4.1
1710,855,P2,4.3
1711,856,P1,5.7
1712,856,P2,8.2
1713,857,P1,9.9
1714,857,P2,8.2
1715,858,P1,6.4
1716,858,P2,4.6
1717,859,P1,6.7
1718,859,P2,5.3
1719,860,P1,4.1
1720,860,P2,4.8
1721,861,P1,4.3
1722,861,P2,9.6
1723,862,P1,5.1
1724,862,P2,3.1
1725,863,P1,7.7
1726,863,P2,3.0
1727,864,P1,3.3
1728,864,P2,6.9
1729,865,P1,6.1
1730,865,P2,4.1
1731,866,P1,8.4
1732,866,P2,4.2
1733,867,P1,5.5
1734,867,P2,7.2
1735,868,P1,8.5
1736,868,P2,7.1
1737,869,P1,3.0
1738,869,P2,5.2
1739,870,P1,5.9
1740,870,P2,6.2
1741,871,P1,8.4
1742,871,P2,9.6
1743,872,P1,7.4
1744,872,P2,8.4
1745,873,P1,9.6
1746,873,P2,8.6
1747,874,P1,5.8
1748,874,P2,3.4
1749,875,P1,4.0
1750,875,P2,8.3
1751,876,P1,8.6
1752,876,P2,8.7
1753,877,P1,9.6
1754,877,P2,9.1
1755,878,P1,3.6
1756,878,P2,4.5
1757,879,P1,3.8
1758,879,P2,6.2
1759,880,P1,4.5
1760,880,P2,9.9
1761,881,P1,5.2
1762,881,P2,6.8
1763,882,P1,5.8
1764,882,P2,8.6
1765,883,P1,3.2
1766,883,P2,3.8
1767,884,P1,6.0
1768,884,P2,5.9
1769,885,P1,3.1
1770,885,P2,5.9
1771,886,P1,5.9
1772,886,P2,8.6
1773,887,P1,5.8
1774,887,P2,3.2
1775,888,P1,7.4
1776,888,P2,4.4
1777,889,P1,7.8
1778,889,P2,4.6
1779,890,P1,9.8
1780,890,P2,5.7
1781,891,P1,4.9
1782,891,P2,5.9
1783,892,P1,7.6
1784,892,P2,3.8
1785,893,P1,9.2
1786,893,P2,6.2
1787,894,P1,6.8
1788,894,P2,9.0
1789,895,P1,7.8
1790,895,P2,5.1
1791,896,P1,7.5
1792,896,P2,4.3
1793,897,P1,5.5
1794,897,P2,8.3
1795,898,P1,7.5
1796,898,P2,5.9
1797,899,P1,9.1
1798,899,P2,4.3
1799,900,P1,6.4
1800,900,P2,5.8
1801,901,P1,9.9
1802,901,P2,5.2
1803,902,P1,9.8
1804,902,P2,7.8
1805,903,P1,8.8
1806,903,P2,5.8
1807,904,P1,5.1
1808,904,P2,5.1
1809,905,P1,4.8
1810,905,P2,8.2
1811,906,P1,6.8
1812,906,P2,7.1
1813,907,P1,8.6
1814,907,P2,5.4
1815,908,P1,4.3
1816,908,P2,6.4
1817,909,P1,9.4
1818,909,P2,7.9
1819,910,P1,8.4
1820,910,P2,4.7
1821,911,P1,3.9
1822,911,P2,4.3
1823,912,P1,6.7
1824,912,P2,3.3
1825,913,P1,7.9
1826,913,P2,5.6
1827,914,P1,7.6
1828,914,P2,7.4
1829,915,P1,6.7
1830,915,P2,4.0
1831,916,P1,6.4
1832,916,P2,5.6
1833,917,P1,6.8
1834,917,P2,7.3
1835,918,P1,8.4
1836,918,P2,3.8
1837,919,P1,9.4
1838,919,P2,4.4
1839,920,P1,3.2
1840,920,P2,5.3
1841,921,P1,5.0
1842,921,P2,3.3
1843,922,P1,4.9
1844,922,P2,3.8
1845,923,P1,7.4
1846,923,P2,4.2
1847,924,P1,8.4
1848,924,P2,3.4
1849,925,P1,6.8
1850,925,P2,8.6
1851,926,P1,8.4
1852,926,P2,9.5
1853,927,P1,5.7
1854,927,P2,5.3
1855,928,P1,7.9
1856,928,P2,8.8
1857,929,P1,9.4
1858,929,P2,7.8
1859,930,P1,9.1
1860,930,P2,6.0
1861,931,P1,9.5
1862,931,P2,7.4
1863,932,P1,3.1
1864,932,P2,4.6
1865,933,P1,4.6
1866,933,P2,6.3
1867,934,P1,3.3
1868,934,P2,4.8
1869,935,P1,4.8
1870,935,P2,8.5
1871,936,P1,6.4
1872,936,P2,7.6
1873,937,P1,7.0
1874,937,P2,9.1
1875,938,P1,9.4
1876,938,P2,8.9
1877,939,P1,9.6
1878,939,P2,9.0
1879,940,P1,8.6
1880,940,P2,3.5
1881,941,P1,3.7
1882,941,P2,4.8
1883,942,P1,5.3
1884,942,P2,5.7
1885,943,P1,5.3
1886,943,P2,5.8
1887,944,P1,5.5
1888,944,P2,3.6
1889,945,P1,4.5
1890,945,P2,5.9
1891,946,P1,9.4
1892,946,P2,3.9
1893,947,P1,5.7
1894,947,P2,5.7
1895,948,P1,9.4
1896,948,P2,9.0
1897,949,P1,3.6
1898,949,P2,4.7
1899,950,P1,7.0
1900,950,P2,3.4
1901,951,P1,3.8
1902,951,P2,6.8
1903,952,P1,8.8
1904,952,P2,6.3
1905,953,P1,7.9
1906,953,P2,3.4
1907,954,P1,6.7
1908,954,P2,7.9
1909,955,P1,6.4
1910,955,P2,8.0
1911,956,P1,3.1
1912,956,P2,8.3
1913,957,P1,4.2
1914,957,P2,7.5
1915,958,P1,3.1
1916,958,P2,6.9
1917,959,P1,7.9
1918,959,P2,4.6
1919,960,P1,4.9
1920,960,P2,8.4
1921,961,P1,7.6
1922,961,P2,3.6
1923,962,P1,8.3
1924,962,P2,4.4
1925,963,P1,7.6
1926,963,P2,5.6
1927,964,P1,7.2
1928,964,P2,3.4
1929,965,P1,8.9
1930,965,P2,7.5
1931,966,P1,7.3
1932,966,P2,5.0
1933,967,P1,3.6
1934,967,P2,6.2
1935,968,P1,3.5
1936,968,P2,5.2
1937,969,P1,3.3
1938,969,P2,4.4
1939,970,P1,8.1
1940,970,P2,5.9
1941,971,P1,8.3
1942,971,P2,7.9
1943,972,P1,7.2
1944,972,P2,7.6
1945,973,P1,7.8
1946,973,P2,4.1
1947,974,P1,3.2
1948,974,P2,4.9
1949,975,P1,4.2
1950,975,P2,5.7
1951,976,P1,8.3
1952,976,P2,6.5
1953,977,P1,9.8
1954,977,P2,7.1
1955,978,P1,4.8
1956,978,P2,5.3
1957,979,P1,4.5
1958,979,P2,9.0
1959,980,P1,9.0
1960,980,P2,8.9
1961,981,P1,7.6
1962,981,P2,5.8
1963,982,P1,9.9
1964,982,P2,8.0
1965,983,P1,7.5
1966,983,P2,5.2
1967,984,P1,7.4
1968,984,P2,4.2
1969,985,P1,9.4
1970,985,P2,3.3
1971,986,P1,4.3
1972,986,P2,4.0
1973,987,P1,8.9
1974,987,P2,7.4
1975,988,P1,4.4
1976,988,P2,4.9
1977,989,P1,7.3
1978,989,P2,3.4
1979,990,P1,6.6
1980,990,P2,7.5
1981,991,P1,6.1
1982,991,P2,3.0
1983,992,P1,5.7
1984,992,P2,6.4
1985,993,P1,9.3
1986,993,P2,6.6
1987,994,P1,7.2
1988,994,P2,4.3
1989,995,P1,9.1
1990,995,P2,9.4
1991,996,P1,4.8
1992,996,P2,3.1
1993,997,P1,3.6
1994,997,P2,3.3
1995,998,P1,8.7
1996,998,P2,5.7
1997,999,P1,7.3
1998,999,P2,3.0
1999,1000,P1,8.2
2000,1000,P2,6.9
2001,1001,P1,3.5
2002,1001,P2,8.6
2003,1002,P1,8.1
2004,1002,P2,7.5
2005,1003,P1,6.8
2006,1003,P2,3.3
2007,1004,P1,4.9
2008,1004,P2,3.8
2009,1005,P1,5.7
2010,1005,P2,6.2
2011,1006,P1,6.1
2012,1006,P2,4.4
2013,1007,P1,4.7
2014,1007,P2,7.1
2015,1008,P1,9.7
2016,1008,P2,4.8
2017,1009,P1,8.0
2018,1009,P2,3.3
2019,1010,P1,5.5
2020,1010,P2,3.2
2021,1011,P1,7.4
2022,1011,P2,4.1
2023,1012,P1,5.2
2024,1012,P2,6.8
2025,1013,P1,7.7
2026,1013,P2,6.8
2027,1014,P1,6.0
2028,1014,P2,6.6
2029,1015,P1,7.1
2030,1015,P2,6.2
2031,1016,P1,8.0
2032,1016,P2,8.3
2033,1017,P1,5.6
2034,1017,P2,5.1
2035,1018,P1,5.7
2036,1018,P2,9.7
2037,1019,P1,7.0
2038,1019,P2,7.5
2039,1020,P1,4.0
2040,1020,P2,7.6
2041,1021,P1,4.0
2042,1021,P2,5.8
2043,1022,P1,6.3
2044,1022,P2,6.2
2045,1023,P1,6.8
2046,1023,P2,9.5
2047,1024,P1,3.6
2048,1024,P2,4.8
2049,1025,P1,9.6
2050,1025,P2,5.7
2051,1026,P1,8.2
2052,1026,P2,3.5
2053,1027,P1,6.7
2054,1027,P2,8.6
2055,1028,P1,7.1
2056,1028,P2,9.0
2057,1029,P1,3.6
2058,1029,P2,5.8
2059,1030,P1,5.8
2060,1030,P2,4.1
2061,1031,P1,9.9
2062,1031,P2,7.4
2063,1032,P1,8.3
2064,1032,P2,10.0
2065,1033,P1,9.7
2066,1033,P2,8.7
2067,1034,P1,4.8
2068,1034,P2,3.4
2069,1035,P1,4.8
2070,1035,P2,7.5
2071,1036,P1,3.1
2072,1036,P2,5.5
2073,1037,P1,8.5
2074,1037,P2,9.4
2075,1038,P1,5.6
2076,1038,P2,4.9
2077,1039,P1,4.7
2078,1039,P2,7.6
2079,1040,P1,5.3
2080,1040,P2,9.4
2081,1041,P1,6.7
2082,1041,P2,5.1
2083,1042,P1,5.7
2084,1042,P2,6.2
2085,1043,P1,4.3
2086,1043,P2,7.0
2087,1044,P1,5.5
2088,1044,P2,7.1
2089,1045,P1,5.2
2090,1045,P2,9.0
2091,1046,P1,3.3
2092,1046,P2,9.2
2093,1047,P1,3.2
2094,1047,P2,5.2
2095,1048,P1,7.4
2096,1048,P2,8.0
2097,1049,P1,5.4
2098,1049,P2,9.1
2099,1050,P1,5.9
2100,1050,P2,7.4
2101,1051,P1,6.2
2102,1051,P2,8.1
2103,1052,P1,4.0
2104,1052,P2,4.0
2105,1053,P1,4.1
2106,1053,P2,8.6
2107,1054,P1,7.1
2108,1054,P2,5.3
2109,1055,P1,6.4
2110,1055,P2,5.3
2111,1056,P1,9.0
2112,1056,P2,7.1
2113,1057,P1,9.0
2114,1057,P2,8.9
2115,1058,P1,7.6
2116,1058,P2,7.0
2117,1059,P1,7.4
2118,1059,P2,9.6
2119,1060,P1,4.1
2120,1060,P2,8.9
2121,1061,P1,9.5
2122,1061,P2,4.0
2123,1062,P1,8.9
2124,1062,P2,5.3
2125,1063,P1,7.7
2126,1063,P2,6.5
2127,1064,P1,7.0
2128,1064,P2,7.9
2129,1065,P1,3.2
2130,1065,P2,9.4
2131,1066,P1,5.3
2132,1066,P2,6.7
2133,1067,P1,5.9
2134,1067,P2,3.6
2135,1068,P1,7.2
2136,1068,P2,9.9
2137,1069,P1,3.2
2138,1069,P2,3.3
2139,1070,P1,4.6
2140,1070,P2,10.0
2141,1071,P1,5.2
2142,1071,P2,4.4
2143,1072,P1,9.9
2144,1072,P2,5.1
2145,1073,P1,7.5
2146,1073,P2,8.2
2147,1074,P1,8.3
2148,1074,P2,9.0
2149,1075,P1,7.2
2150,1075,P2,5.2
2151,1076,P1,3.4
2152,1076,P2,3.5
2153,1077,P1,7.7
2154,1077,P2,7.3
2155,1078,P1,6.7
2156,1078,P2,5.6
2157,1079,P1,9.0
2158,1079,P2,7.3
2159,1080,P1,9.9
2160,1080,P2,5.1
2161,1081,P1,6.8
2162,1081,P2,5.0
2163,1082,P1,6.5
2164,1082,P2,3.3
2165,1083,P1,6.5
2166,1083,P2,3.9
2167,1084,P1,7.5
2168,1084,P2,4.7
2169,1085,P1,9.7
2170,1085,P2,4.6
2171,1086,P1,4.1
2172,1086,P2,8.3
2173,1087,P1,5.5
2174,1087,P2,7.3
2175,1088,P1,8.2
2176,1088,P2,6.7
2177,1089,P1,4.7
2178,1089,P2,4.3
2179,1090,P1,8.7
2180,1090,P2,4.8
2181,1091,P1,3.9
2182,1091,P2,8.5
2183,1092,P1,6.0
2184,1092,P2,3.0
2185,1093,P1,9.4
2186,1093,P2,4.2
2187,1094,P1,3.4
2188,1094,P2,8.1
2189,1095,P1,5.4
2190,1095,P2,9.0
2191,1096,P1,7.6
2192,1096,P2,5.7
2193,1097,P1,4.4
2194,1097,P2,6.8
2195,1098,P1,4.6
2196,1098,P2,3.6
2197,1099,P1,5.2
2198,1099,P2,3.5
2199,1100,P1,5.6
2200,1100,P2,5.2
2201,1101,P1,5.9
2202,1101,P2,8.3
2203,1102,P1,9.9
2204,1102,P2,9.9
2205,1103,P1,4.1
2206,1103,P2,4.9
2207,1104,P1,9.8
2208,1104,P2,5.5
2209,1105,P1,6.1
2210,1105,P2,4.4
2211,1106,P1,5.7
2212,1106,P2,8.2
2213,1107,P1,4.1
2214,1107,P2,7.9
2215,1108,P1,4.1
2216,1108,P2,5.6
2217,1109,P1,7.3
2218,1109,P2,8.4
2219,1110,P1,3.6
2220,1110,P2,8.5
2221,1111,P1,3.2
2222,1111,P2,6.6
2223,1112,P1,9.1
2224,1112,P2,4.4
2225,1113,P1,5.8
2226,1113,P2,7.8
2227,1114,P1,8.3
2228,1114,P2,9.8
2229,1115,P1,8.3
2230,1115,P2,7.2
2231,1116,P1,7.3
2232,1116,P2,3.3
2233,1117,P1,5.5
2234,1117,P2,5.7
2235,1118,P1,6.9
2236,1118,P2,8.6
2237,1119,P1,8.4
2238,1119,P2,5.8
2239,1120,P1,5.6
2240,1120,P2,9.0
2241,1121,P1,3.4
2242,1121,P2,3.3
2243,1122,P1,8.5
2244,1122,P2,7.8
2245,1123,P1,9.7
2246,1123,P2,6.4
2247,1124,P1,7.4
2248,1124,P2,9.7
2249,1125,P1,8.6
2250,1125,P2,5.2
2251,1126,P1,6.0
2252,1126,P2,4.8
2253,1127,P1,7.2
2254,1127,P2,9.5
2255,1128,P1,7.0
2256,1128,P2,3.9
2257,1129,P1,7.6
2258,1129,P2,5.4
2259,1130,P1,5.2
2260,1130,P2,6.9
2261,1131,P1,4.4
2262,1131,P2,5.8
2263,1132,P1,9.6
2264,1132,P2,8.7
2265,1133,P1,6.2
2266,1133,P2,9.6
2267,1134,P1,9.9
2268,1134,P2,8.2
2269,1135,P1,5.9
2270,1135,P2,7.3
2271,1136,P1,3.8
2272,1136,P2,3.8
2273,1137,P1,4.0
2274,1137,P2,4.1
2275,1138,P1,9.0
2276,1138,P2,10.0
2277,1139,P1,9.8
2278,1139,P2,8.5
2279,1140,P1,5.9
2280,1140,P2,9.2
2281,1141,P1,6.7
2282,1141,P2,3.6
2283,1142,P1,6.8
2284,1142,P2,3.6
2285,1143,P1,9.1
2286,1143,P2,7.7
2287,1144,P1,7.4
2288,1144,P2,5.3
2289,1145,P1,3.4
2290,1145,P2,4.8
2291,1146,P1,7.6
2292,1146,P2,6.4
2293,1147,P1,8.5
2294,1147,P2,3.1
2295,1148,P1,7.7
2296,1148,P2,5.4
2297,1149,P1,4.6
2298,1149,P2,5.6
2299,1150,P1,5.2
2300,1150,P2,9.5
2301,1151,P1,8.7
2302,1151,P2,9.1
2303,1152,P1,9.2
2304,1152,P2,7.1
2305,1153,P1,4.4
2306,1153,P2,9.4
2307,1154,P1,5.2
2308,1154,P2,3.1
2309,1155,P1,6.2
2310,1155,P2,4.4
2311,1156,P1,7.7
2312,1156,P2,6.0
2313,1157,P1,9.4
2314,1157,P2,4.4
2315,1158,P1,5.5
2316,1158,P2,6.1
2317,1159,P1,5.6
2318,1159,P2,9.6
2319,1160,P1,5.7
2320,1160,P2,7.6
2321,1161,P1,6.2
2322,1161,P2,5.0
2323,1162,P1,8.3
2324,1162,P2,9.2
2325,1163,P1,4.1
2326,1163,P2,9.9
2327,1164,P1,8.5
2328,1164,P2,8.3
2329,1165,P1,7.1
2330,1165,P2,4.6
2331,1166,P1,3.1
2332,1166,P2,6.5
2333,1167,P1,7.2
2334,1167,P2,3.9
2335,1168,P1,3.1
2336,1168,P2,4.7
2337,1169,P1,4.6
2338,1169,P2,8.0
2339,1170,P1,3.6
2340,1170,P2,5.3
2341,1171,P1,8.2
2342,1171,P2,8.4
2343,1172,P1,7.3
2344,1172,P2,7.9
2345,1173,P1,9.0
2346,1173,P2,9.7
2347,1174,P1,8.2
2348,1174,P2,5.0
2349,1175,P1,9.2
2350,1175,P2,7.8
2351,1176,P1,6.0
2352,1176,P2,6.8
2353,1177,P1,9.4
2354,1177,P2,5.8
2355,1178,P1,3.8
2356,1178,P2,7.5
2357,1179,P1,6.7
2358,1179,P2,4.0
2359,1180,P1,6.7
2360,1180,P2,7.1
2361,1181,P1,7.6
2362,1181,P2,7.9
2363,1182,P1,4.5
2364,1182,P2,4.6
2365,1183,P1,6.0
2366,1183,P2,7.8
2367,1184,P1,6.6
2368,1184,P2,4.7
2369,1185,P1,7.1
2370,1185,P2,3.5
2371,1186,P1,4.8
2372,1186,P2,4.9
2373,1187,P1,3.3
2374,1187,P2,9.5
2375,1188,P1,4.3
2376,1188,P2,7.9
2377,1189,P1,6.5
